CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Card Type,Point Earned
583.0,France,Male,38,8,0.0,1,1,0,47848.56,0,1,PLATINUM,414
774.0,Germany,Male,42,2,132193.9,2,1,1,162865.5,0,1,SILVER,851
677.0,France,Male,58,9,0.0,1,0,1,168650.4,0,5,GOLD,817
542.0,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,4,DIAMOND,629
613.0,Spain,Male,29,0,0.0,2,0,1,133897.3,0,5,SILVER,291
666.0,France,Male,40,5,0.0,2,1,0,147878.1,0,2,PLATINUM,608
777.0,France,Female,28,2,134571.5,1,0,1,118313.4,0,2,DIAMOND,543
581.0,Germany,Male,50,2,143829.2,2,1,0,181224.2,1,5,DIAMOND,805
705.0,France,Male,32,7,0.0,2,1,0,7921.57,0,3,DIAMOND,425
673.0,France,Female,44,8,133445.0,1,0,1,5708.19,0,4,PLATINUM,276
594.0,Germany,Female,23,4,104753.8,2,1,0,56756.52,1,3,PLATINUM,729
648.0,Germany,Female,51,2,116574.8,1,1,0,4121.04,1,1,PLATINUM,244
605.0,France,Male,41,10,0.0,2,0,1,97213.09,0,5,DIAMOND,411
734.0,France,Female,40,9,176914.8,1,1,1,12799.23,0,4,PLATINUM,720
572.0,France,Female,36,8,68348.18,2,0,1,50400.32,0,1,SILVER,984
595.0,France,Female,33,9,0.0,2,1,1,41447.86,0,5,PLATINUM,706
749.0,France,Male,42,2,56726.83,2,0,1,185543.4,0,2,SILVER,937
573.0,Spain,Male,46,3,65269.23,1,0,1,189988.7,1,4,GOLD,521
624.0,Spain,Male,33,6,66220.17,1,0,1,170819.0,0,5,GOLD,413
703.0,France,Male,56,9,0.0,1,0,0,85547.33,1,3,SILVER,623
665.0,France,Female,41,8,96147.55,1,1,0,137038.0,0,3,PLATINUM,280
648.0,France,Male,42,4,0.0,2,1,0,19283.14,0,2,GOLD,759
850.0,Spain,Male,48,5,0.0,1,1,0,169425.3,1,1,GOLD,761
569.0,Germany,Female,32,8,145330.4,1,1,1,132038.7,0,2,PLATINUM,379
566.0,France,Female,21,3,0.0,2,1,1,3626.47,0,4,DIAMOND,541
537.0,Germany,Female,47,4,124192.3,2,1,1,50881.51,0,5,SILVER,666
706.0,Germany,Female,46,7,111288.2,1,1,1,149170.3,1,2,DIAMOND,862
734.0,France,Male,43,7,107805.7,1,0,0,182505.7,0,2,DIAMOND,327
586.0,Germany,Female,36,5,103700.7,1,1,0,194072.6,1,1,PLATINUM,791
612.0,France,Female,38,1,0.0,2,1,1,9209.21,0,2,SILVER,673
648.0,France,Male,34,0,0.0,1,1,1,167931.8,0,1,PLATINUM,445
557.0,France,Female,27,3,87739.08,1,1,1,123096.6,0,2,SILVER,490
643.0,Spain,Female,20,0,133313.3,1,1,1,3965.69,0,2,DIAMOND,948
433.0,France,Female,49,10,0.0,1,1,1,87711.61,0,1,PLATINUM,682
643.0,Germany,Male,41,7,154902.7,1,1,1,49667.28,0,3,PLATINUM,654
488.0,France,Female,36,0,0.0,2,1,0,136675.2,0,2,SILVER,798
743.0,Germany,Male,39,3,119695.8,1,0,1,26136.13,0,4,GOLD,837
730.0,France,Female,47,7,0.0,1,1,0,33373.26,1,2,PLATINUM,504
746.0,Spain,Male,49,7,0.0,2,0,1,10096.25,0,3,DIAMOND,479
666.0,Germany,Female,59,8,152614.5,2,1,1,188782.3,0,1,DIAMOND,656
580.0,Germany,Female,33,7,131647.0,2,0,0,79775.19,0,2,PLATINUM,769
850.0,France,Male,27,6,96654.72,2,0,0,152740.2,0,2,PLATINUM,613
563.0,France,Male,22,3,137583.0,1,0,1,5791.85,0,2,SILVER,628
766.0,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,1,GOLD,808
659.0,France,Male,32,9,95377.13,1,0,1,187551.2,0,2,SILVER,846
607.0,Spain,Male,28,1,135936.1,2,1,1,110560.1,0,2,SILVER,571
644.0,Germany,Male,35,5,161591.1,3,1,1,63795.62,0,4,PLATINUM,712
746.0,France,Male,47,8,142382.0,1,1,1,62086.62,0,3,PLATINUM,681
588.0,Spain,Male,33,2,0.0,2,1,1,12483.56,0,1,PLATINUM,469
691.0,Spain,Male,30,9,0.0,2,0,1,10963.04,0,1,PLATINUM,269
666.0,France,Female,38,6,127043.1,1,1,1,8247.0,0,3,DIAMOND,965
640.0,Spain,Female,46,3,0.0,1,1,1,156260.1,0,1,GOLD,777
611.0,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,3,SILVER,914
651.0,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,2,GOLD,591
529.0,France,Female,29,8,0.0,2,1,0,19842.11,0,3,SILVER,476
676.0,France,Female,36,3,91711.59,1,1,1,95393.43,0,5,PLATINUM,270
639.0,Germany,Female,46,10,110031.1,2,1,1,133995.6,0,5,SILVER,661
782.0,France,Male,36,5,81210.72,2,0,1,108003.4,0,2,SILVER,942
641.0,Germany,Male,32,5,122947.9,1,1,1,99154.86,0,1,SILVER,977
697.0,France,Female,38,1,182065.9,1,1,0,49503.5,0,1,GOLD,605
623.0,France,Male,45,0,0.0,1,1,0,196533.7,1,2,SILVER,679
494.0,Spain,Female,41,2,69974.66,2,1,0,188426.1,1,4,SILVER,997
731.0,France,Female,38,10,123711.7,2,1,0,171340.7,1,1,DIAMOND,361
657.0,France,Male,44,6,76495.04,1,1,0,79071.89,0,4,SILVER,721
744.0,France,Female,38,9,0.0,2,0,0,20940.76,0,5,PLATINUM,629
774.0,Spain,Male,46,9,0.0,2,1,1,34774.26,0,2,SILVER,919
850.0,Germany,Female,45,1,121874.9,1,0,0,6865.41,1,3,DIAMOND,469
551.0,France,Female,45,6,0.0,2,1,1,51143.43,0,1,GOLD,692
638.0,France,Male,36,6,188455.2,1,0,0,47031.4,1,2,DIAMOND,642
792.0,France,Female,42,0,99045.93,2,1,0,47160.01,0,3,GOLD,758
666.0,France,Female,36,8,0.0,1,0,1,158667.0,0,3,GOLD,507
716.0,Germany,Female,30,2,205770.8,2,0,0,65464.66,0,2,GOLD,764
594.0,France,Female,31,0,79340.95,1,1,0,78255.86,0,5,PLATINUM,400
600.0,Germany,Male,57,9,138456.0,2,1,1,103548.3,0,3,DIAMOND,956
565.0,France,Male,49,7,0.0,2,1,1,89609.26,0,4,PLATINUM,579
678.0,Germany,Male,48,2,101099.9,2,0,1,193476.0,0,1,PLATINUM,788
648.0,Spain,Female,31,5,0.0,2,1,1,5199.02,0,2,DIAMOND,980
642.0,France,Male,40,8,109219.8,1,1,0,52827.51,0,5,SILVER,520
668.0,Spain,Male,43,10,113034.3,1,1,1,100423.9,0,5,PLATINUM,470
635.0,Spain,Male,41,1,0.0,2,1,0,175611.5,0,2,GOLD,796
603.0,Spain,Male,30,6,129548.5,2,1,1,19282.85,0,2,SILVER,553
642.0,France,Female,40,7,0.0,2,1,0,183963.3,0,1,PLATINUM,882
785.0,Spain,Female,54,1,0.0,2,1,0,45113.92,1,5,PLATINUM,287
628.0,Germany,Female,28,3,153538.1,2,1,0,110776.0,0,4,GOLD,579
499.0,France,Female,38,9,0.0,2,0,1,183042.2,0,2,GOLD,642
567.0,Spain,Male,34,10,0.0,2,0,1,161571.8,0,5,DIAMOND,391
449.0,Spain,Male,32,0,155619.4,1,1,1,166692.0,0,1,GOLD,667
701.0,Spain,Male,35,10,159693.9,2,1,1,71173.64,0,3,DIAMOND,752
613.0,Spain,Male,37,3,171653.2,1,0,1,5353.12,0,4,DIAMOND,512
683.0,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,4,SILVER,649
581.0,France,Male,35,4,0.0,2,0,1,86383.82,0,5,PLATINUM,453
620.0,France,Male,61,5,0.0,1,0,0,31641.52,1,3,GOLD,586
561.0,Spain,Male,28,6,123692.0,1,1,1,70548.96,0,4,GOLD,615
558.0,Germany,Male,26,1,148853.3,2,1,1,24411.02,0,5,SILVER,407
642.0,France,Male,35,2,133162.0,1,0,1,122254.9,0,3,GOLD,460
805.0,Germany,Male,24,6,143221.4,2,1,0,186035.7,0,5,DIAMOND,545
687.0,France,Male,35,9,0.0,2,0,1,73133.82,0,5,PLATINUM,900
695.0,Spain,Male,56,1,0.0,3,1,0,187734.5,1,2,DIAMOND,231
562.0,France,Male,33,6,0.0,2,1,0,111590.4,0,3,DIAMOND,933
613.0,Germany,Male,38,9,126265.9,2,0,0,15859.95,0,2,DIAMOND,571
589.0,France,Male,37,5,0.0,1,1,0,61324.87,0,1,DIAMOND,359
593.0,Spain,Male,31,8,112713.3,1,1,1,176868.9,0,2,GOLD,710
714.0,France,Male,34,5,141173.0,1,0,1,98896.06,0,5,SILVER,536
588.0,Spain,Female,35,7,0.0,2,1,1,108739.2,0,1,SILVER,221
679.0,Spain,Male,39,6,0.0,2,1,0,12266.06,0,2,GOLD,702
730.0,Spain,Male,38,5,118866.4,1,1,1,163317.5,0,1,DIAMOND,308
833.0,France,Male,47,2,0.0,2,1,1,182247.8,0,5,SILVER,418
586.0,Spain,Female,33,7,0.0,2,1,1,168261.4,0,4,SILVER,554
567.0,Spain,Female,54,5,92316.31,2,1,0,158590.7,1,1,DIAMOND,916
637.0,Germany,Male,30,1,122185.5,1,1,0,102566.5,1,2,GOLD,782
711.0,France,Male,38,4,123345.9,1,1,0,141827.8,0,2,GOLD,572
828.0,France,Male,30,4,73070.18,2,0,0,161671.2,0,4,SILVER,534
500.0,Spain,Male,38,7,0.0,2,0,0,192013.2,0,2,DIAMOND,870
807.0,France,Male,47,1,95120.59,1,0,0,127875.1,0,3,PLATINUM,468
850.0,France,Male,40,8,102800.7,1,1,0,60811.56,0,3,DIAMOND,833
629.0,Spain,Male,31,6,132876.6,1,1,1,130862.1,0,3,PLATINUM,342
582.0,Spain,Male,33,6,0.0,2,0,1,72970.93,0,4,DIAMOND,475
468.0,France,Male,22,2,0.0,2,1,0,28123.99,0,5,PLATINUM,241
670.0,France,Male,36,3,0.0,1,1,0,140754.2,1,3,PLATINUM,534
805.0,France,Male,39,2,0.0,1,0,0,166650.3,0,1,PLATINUM,417
720.0,France,Male,26,10,51962.91,2,1,0,45507.24,0,1,PLATINUM,476
781.0,Spain,Female,29,6,98759.89,1,0,0,112202.6,0,2,GOLD,494
592.0,Germany,Male,33,2,156570.9,1,1,1,37140.2,0,1,PLATINUM,376
542.0,France,Female,42,1,0.0,1,1,1,178256.6,1,2,GOLD,600
532.0,France,Male,42,1,159024.7,1,1,0,100982.9,1,5,GOLD,564
520.0,France,Female,39,1,73493.17,1,0,1,109626.1,1,2,SILVER,721
759.0,France,Female,45,8,0.0,2,1,1,99251.24,0,1,DIAMOND,292
473.0,France,Female,35,6,69617.36,1,1,0,143345.7,0,1,PLATINUM,959
639.0,Spain,Female,35,5,136526.3,2,1,0,59653.03,0,4,GOLD,616
705.0,France,Male,25,3,113736.3,1,0,1,196864.6,0,2,PLATINUM,645
530.0,France,Male,52,1,106723.3,1,0,0,109960.4,1,3,PLATINUM,284
516.0,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,3,DIAMOND,465
850.0,France,Female,40,0,0.0,2,1,0,1099.95,0,4,PLATINUM,980
746.0,Germany,Female,33,2,107868.1,2,1,1,146192.4,0,1,GOLD,459
622.0,Germany,Male,33,3,96926.12,2,1,0,48553.77,0,2,PLATINUM,776
743.0,France,Male,30,7,77599.23,1,0,0,144407.1,0,5,GOLD,682
732.0,Germany,Male,38,5,178787.5,1,1,1,195760.5,0,3,DIAMOND,305
850.0,Germany,Female,34,3,129668.4,2,1,1,88743.99,0,5,SILVER,468
686.0,France,Male,34,6,146178.1,2,1,1,88837.11,0,2,SILVER,946
556.0,France,Female,40,8,0.0,2,1,0,62112.7,0,2,PLATINUM,349
673.0,France,Male,37,4,0.0,2,0,0,163563.1,0,3,DIAMOND,333
809.0,France,Female,38,2,154763.2,2,1,1,174800.3,0,5,DIAMOND,733
634.0,Germany,Female,56,3,116251.2,1,0,1,42429.88,1,4,GOLD,964
630.0,France,Male,37,6,0.0,2,1,1,82647.65,0,3,GOLD,970
564.0,Germany,Female,30,0,100954.9,2,0,0,134175.2,0,1,PLATINUM,747
625.0,France,Female,51,4,124620.0,2,1,0,92243.94,1,4,DIAMOND,513
677.0,Spain,Female,34,4,0.0,2,1,1,6175.53,0,4,DIAMOND,839
583.0,France,Male,40,9,112701.0,1,0,0,29213.63,0,3,DIAMOND,301
592.0,Spain,Male,45,8,84692.5,1,0,1,67214.02,0,5,DIAMOND,551
637.0,Germany,Male,49,2,108204.5,1,1,0,169037.8,1,3,DIAMOND,675
850.0,France,Male,30,6,86449.39,1,1,1,188809.2,0,2,GOLD,755
633.0,Spain,Male,42,10,0.0,1,0,1,79408.17,0,2,SILVER,660
751.0,Germany,Male,36,5,73194.99,1,1,1,89222.66,0,3,PLATINUM,301
592.0,Germany,Male,31,7,124593.2,1,1,0,86079.67,0,2,DIAMOND,326
716.0,Germany,Male,50,2,119655.8,1,1,1,12944.17,1,4,PLATINUM,496
641.0,Germany,Male,42,3,121765.4,2,1,1,166516.8,0,5,SILVER,433
849.0,France,Male,35,4,110837.7,1,0,0,126419.8,0,3,PLATINUM,599
647.0,Spain,Male,47,10,99835.17,1,0,1,89103.05,0,3,DIAMOND,554
608.0,Germany,Female,30,2,91057.37,2,1,0,132973.2,0,4,GOLD,379
555.0,France,Female,26,7,0.0,2,1,0,93122.41,0,3,SILVER,591
497.0,Spain,Male,27,7,149400.3,1,0,0,167522.2,0,4,GOLD,423
599.0,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,3,SILVER,600
545.0,Germany,Male,33,1,132527.9,2,0,1,107429.7,0,5,SILVER,898
774.0,France,Female,36,9,114997.4,1,1,0,75304.09,0,2,DIAMOND,244
464.0,France,Male,46,6,161798.5,1,1,0,182944.5,0,5,SILVER,343
696.0,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,1,PLATINUM,459
667.0,Spain,Male,45,3,0.0,2,0,0,163655.0,0,1,SILVER,814
812.0,France,Male,32,5,133051.0,2,1,0,89385.92,0,2,SILVER,240
516.0,France,Male,51,8,120124.4,2,0,1,168773.5,0,2,PLATINUM,286
645.0,France,Male,39,8,0.0,2,0,0,96864.36,0,5,SILVER,287
664.0,Spain,Male,32,5,133705.7,1,0,0,134455.8,0,1,SILVER,977
427.0,Spain,Female,39,9,0.0,2,1,0,28368.37,0,2,DIAMOND,489
685.0,France,Female,40,7,0.0,2,1,0,103898.6,0,2,PLATINUM,858
585.0,France,Female,33,4,152805.1,1,1,0,63239.65,0,1,GOLD,385
519.0,Germany,Female,21,1,151701.5,3,1,1,170138.7,1,1,SILVER,623
717.0,France,Female,22,5,112465.1,1,1,1,92977.75,0,3,DIAMOND,250
465.0,Germany,Male,24,6,156007.1,1,1,0,191368.4,0,4,DIAMOND,865
829.0,Germany,Male,28,3,132405.5,3,1,0,104889.2,1,1,PLATINUM,536
826.0,France,Male,26,5,142662.7,1,0,0,60285.3,0,3,DIAMOND,334
747.0,Germany,Male,36,8,102603.3,2,1,1,180693.6,0,3,GOLD,751
707.0,Spain,Male,32,9,0.0,2,1,0,126475.8,0,2,PLATINUM,947
590.0,Spain,Male,37,1,0.0,2,0,0,133536.0,0,2,GOLD,930
603.0,Spain,Male,57,6,105000.9,2,1,1,87412.24,1,3,DIAMOND,281
615.0,France,Male,45,5,0.0,2,1,1,164886.6,0,4,DIAMOND,537
634.0,France,Female,36,1,69518.95,1,1,0,116238.4,0,5,PLATINUM,541
716.0,Germany,Male,41,8,126145.5,2,1,1,138051.2,0,5,SILVER,992
647.0,France,Male,41,4,138937.4,1,1,1,101617.6,1,5,DIAMOND,918
591.0,Germany,Female,44,10,113582.0,1,1,0,1985.41,0,5,GOLD,645
574.0,France,Male,34,1,112572.4,1,0,0,165626.6,0,3,GOLD,788
467.0,Germany,Male,51,10,114514.7,2,1,0,177784.7,1,2,SILVER,681
701.0,France,Female,35,2,0.0,2,1,1,65765.22,0,5,PLATINUM,939
747.0,France,Female,34,10,0.0,2,1,1,50759.8,0,3,GOLD,740
650.0,France,Male,32,2,84906.45,1,1,0,163216.5,0,1,GOLD,902
731.0,Spain,Female,39,2,126816.2,1,1,1,74850.93,0,1,SILVER,403
638.0,Germany,Female,26,1,105249.8,2,1,1,23491.09,0,4,SILVER,711
569.0,Spain,Male,41,2,0.0,2,1,0,134272.6,0,5,SILVER,991
459.0,Germany,Male,50,5,109387.9,1,1,0,155721.2,0,3,PLATINUM,894
632.0,Germany,Male,23,3,122478.5,1,1,0,147230.8,1,5,PLATINUM,390
850.0,France,Female,46,2,157866.8,1,1,1,18986.12,0,3,GOLD,482
512.0,France,Female,41,6,0.0,1,1,1,100507.8,0,3,PLATINUM,920
616.0,France,Female,31,3,136789.1,1,1,0,59346.4,1,1,PLATINUM,861
664.0,France,Male,36,1,0.0,2,1,1,95372.64,0,4,PLATINUM,507
694.0,France,Male,30,10,144684.0,1,1,1,31805.49,0,5,DIAMOND,412
655.0,France,Male,24,9,107065.3,1,1,1,51959.82,0,5,GOLD,873
607.0,France,Female,33,8,91301.72,1,0,1,130824.6,0,5,DIAMOND,480
684.0,Spain,Male,39,4,207035.0,2,0,0,157694.8,1,4,DIAMOND,800
763.0,Spain,Male,37,8,0.0,2,1,1,933.38,0,1,DIAMOND,560
671.0,Spain,Male,50,8,0.0,1,0,1,2560.11,0,1,GOLD,678
592.0,Spain,Male,38,3,0.0,1,1,1,12905.89,1,1,PLATINUM,983
666.0,Spain,Female,36,6,0.0,2,1,0,176692.9,0,3,GOLD,990
667.0,France,Male,34,5,0.0,2,1,1,102908.6,0,4,PLATINUM,927
850.0,Spain,Male,36,6,0.0,2,0,1,41291.05,0,2,SILVER,234
622.0,Spain,Male,42,9,0.0,2,1,0,119127.1,0,5,SILVER,884
577.0,France,Female,30,8,92472.1,2,0,1,126434.6,0,4,SILVER,569
555.0,Spain,Male,21,1,0.0,2,0,0,103901.4,0,1,DIAMOND,599
547.0,France,Male,62,10,127738.8,2,1,1,85153.0,0,4,GOLD,666
613.0,Germany,Female,50,5,101243.0,2,1,0,12493.61,0,4,PLATINUM,574
672.0,France,Female,43,4,92599.55,2,1,1,167336.8,0,4,GOLD,274
624.0,Spain,Female,36,10,0.0,2,0,1,186180.4,0,5,GOLD,230
698.0,Spain,Female,50,1,0.0,4,1,0,88566.9,1,3,PLATINUM,341
606.0,France,Male,37,6,82373.94,1,0,0,172526.9,1,3,PLATINUM,632
720.0,Spain,Male,31,4,141356.5,1,0,0,137985.7,0,2,SILVER,637
835.0,France,Male,23,9,0.0,1,1,0,19793.73,1,4,SILVER,955
771.0,Spain,Female,47,3,72664.0,2,1,1,107874.4,0,4,GOLD,862
811.0,France,Female,47,3,123365.3,2,0,0,171995.3,0,4,GOLD,601
734.0,Germany,Male,33,5,121898.6,1,1,0,61829.89,0,4,PLATINUM,659
548.0,Spain,Male,33,6,0.0,1,1,1,31728.35,0,4,GOLD,855
652.0,France,Female,31,3,103697.0,3,0,0,155221.1,1,4,SILVER,897
707.0,France,Male,33,2,0.0,2,0,0,130867.0,0,4,GOLD,993
605.0,Germany,Female,56,1,74129.18,2,1,1,62199.78,1,1,PLATINUM,969
623.0,France,Female,34,9,0.0,1,1,0,24255.21,0,1,DIAMOND,333
686.0,Germany,Male,29,3,185379.0,1,1,0,64679.07,0,3,SILVER,713
525.0,Germany,Female,47,1,118087.7,1,1,0,88120.78,1,3,DIAMOND,310
657.0,Spain,Male,41,8,109402.1,1,1,1,66463.62,0,4,GOLD,988
730.0,Germany,Female,33,7,130367.9,1,1,0,15142.1,1,2,GOLD,910
816.0,Germany,Female,34,2,108410.9,2,1,0,102908.9,0,4,PLATINUM,555
484.0,France,Female,50,2,90408.16,2,0,0,48170.57,0,5,GOLD,959
728.0,France,Female,34,6,90425.15,2,1,1,11597.69,0,1,SILVER,439
730.0,Spain,Female,39,6,140094.6,1,1,0,172450.0,1,4,GOLD,408
477.0,Spain,Male,31,9,0.0,2,0,1,184061.2,0,1,SILVER,295
663.0,Germany,Female,46,6,95439.4,1,1,1,21038.58,1,4,DIAMOND,825
549.0,Germany,Male,34,6,204017.4,2,1,0,109538.4,0,1,GOLD,872
714.0,Spain,Male,29,9,0.0,2,1,0,129192.6,0,3,DIAMOND,323
430.0,Germany,Male,49,3,137115.2,1,1,0,146516.9,1,1,GOLD,404
504.0,Germany,Male,43,5,134740.2,2,1,0,181430.9,0,1,SILVER,640
530.0,France,Female,29,5,0.0,2,0,0,121451.2,0,4,GOLD,696
619.0,Germany,Male,29,4,98955.87,1,0,1,131712.5,0,2,SILVER,337
617.0,Germany,Male,44,9,49157.09,2,1,0,53294.17,0,3,DIAMOND,635
791.0,Germany,Male,31,1,130240.3,1,0,0,96546.55,0,1,GOLD,608
609.0,France,Male,48,1,108019.3,3,1,1,184524.7,1,5,PLATINUM,559
780.0,Germany,Male,51,4,126725.3,1,1,0,195259.3,1,3,DIAMOND,744
777.0,Germany,Female,34,5,96693.66,1,1,1,172618.5,0,2,SILVER,971
817.0,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,5,SILVER,675
850.0,France,Male,58,8,156652.1,1,0,0,25899.21,1,3,PLATINUM,451
732.0,France,Female,36,9,0.0,1,0,0,3749.0,1,1,SILVER,748
693.0,France,Male,40,4,130662.0,1,1,1,101919.0,0,3,SILVER,910
576.0,France,Female,50,8,0.0,2,1,1,57802.62,0,4,PLATINUM,905
643.0,France,Male,37,6,0.0,2,0,0,142454.8,0,1,DIAMOND,604
757.0,France,Male,47,3,130747.1,1,1,0,143829.5,0,1,SILVER,303
569.0,Germany,Male,30,6,106629.5,1,0,1,44114.88,0,4,GOLD,644
772.0,Spain,Male,36,3,112029.8,1,1,1,186948.4,0,2,SILVER,776
576.0,Germany,Male,29,7,130575.3,1,0,1,173629.8,0,3,PLATINUM,233
608.0,Germany,Male,28,4,96679.71,1,1,1,49133.45,0,3,PLATINUM,988
794.0,France,Male,33,0,0.0,2,0,0,178122.7,0,1,DIAMOND,755
593.0,France,Male,50,6,171740.7,1,0,0,20893.61,0,4,SILVER,602
597.0,Spain,Male,38,1,0.0,2,1,0,41303.29,0,3,DIAMOND,476
541.0,Germany,Female,39,9,100116.7,1,1,1,199808.1,1,2,GOLD,635
692.0,Germany,Male,24,2,120596.9,1,0,1,180490.5,0,5,DIAMOND,466
697.0,France,Female,48,1,0.0,2,1,1,87400.53,0,5,DIAMOND,553
768.0,France,Male,29,2,95984.69,2,1,1,73686.75,0,5,DIAMOND,631
802.0,France,Male,38,1,142557.1,1,1,1,172497.7,0,4,DIAMOND,670
584.0,France,Male,47,5,0.0,2,1,0,89286.29,0,5,GOLD,343
850.0,Germany,Female,36,6,143644.2,1,1,0,22102.25,1,3,PLATINUM,728
671.0,France,Female,38,6,132129.7,1,0,1,76068.95,0,1,SILVER,593
626.0,France,Female,52,0,0.0,2,1,0,32159.46,1,3,SILVER,959
633.0,France,Male,38,2,91902.56,2,1,1,107673.4,0,5,GOLD,913
663.0,France,Male,40,6,156218.2,1,0,1,33607.72,0,5,SILVER,375
581.0,Germany,Female,43,5,93259.57,3,1,0,141035.7,1,5,DIAMOND,276
561.0,Germany,Female,45,2,168085.4,2,0,1,115719.1,0,4,GOLD,998
479.0,Germany,Male,51,1,107714.7,3,1,0,86128.21,1,2,DIAMOND,451
769.0,France,Female,31,6,117852.3,2,1,0,147668.6,0,5,DIAMOND,533
659.0,Spain,Male,60,2,0.0,1,1,0,177480.5,1,2,GOLD,365
590.0,Spain,Female,51,10,84474.62,2,1,1,190937.1,0,3,PLATINUM,690
560.0,France,Male,50,3,0.0,2,1,0,84531.79,0,2,SILVER,308
437.0,Germany,Male,35,6,126803.3,2,1,1,161133.4,0,3,DIAMOND,628
661.0,France,Female,34,0,0.0,2,1,0,185555.6,0,5,SILVER,996
677.0,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,3,GOLD,772
560.0,France,Female,31,3,115141.2,1,1,0,39806.75,0,5,SILVER,558
578.0,France,Female,35,2,0.0,2,0,1,26389.92,0,1,SILVER,579
421.0,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,5,GOLD,417
492.0,Germany,Female,49,2,151249.5,2,1,1,167237.9,0,4,GOLD,543
545.0,France,Female,32,6,0.0,2,1,1,52067.37,0,5,SILVER,277
640.0,Germany,Female,43,9,94752.49,1,1,0,184006.4,1,4,DIAMOND,523
624.0,Spain,Female,34,6,0.0,1,1,0,582.59,1,5,PLATINUM,468
577.0,Spain,Male,28,7,0.0,1,1,0,143274.4,0,2,SILVER,987
704.0,France,Male,31,5,132084.7,3,1,1,54474.48,1,4,DIAMOND,246
523.0,France,Male,45,5,0.0,2,1,1,121428.2,0,2,SILVER,386
793.0,France,Male,35,2,0.0,2,1,1,79704.12,0,4,DIAMOND,347
564.0,France,Female,53,2,45472.28,1,1,1,41055.71,1,5,PLATINUM,286
711.0,France,Male,33,1,0.0,1,0,0,41590.4,0,3,SILVER,824
791.0,Germany,Female,33,10,130229.7,2,0,0,54019.93,1,1,PLATINUM,414
629.0,Germany,Female,38,9,123948.9,1,1,0,76053.07,0,5,DIAMOND,564
729.0,Germany,Male,39,6,127415.9,1,1,1,184977.2,1,3,SILVER,902
651.0,Germany,Male,35,8,110067.7,1,1,0,127679.0,1,2,GOLD,689
695.0,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,5,PLATINUM,494
847.0,Spain,Male,31,5,0.0,2,1,1,76326.67,0,4,SILVER,791
704.0,France,Male,47,5,0.0,2,1,1,145338.6,0,4,GOLD,308
613.0,Germany,Male,33,3,155736.4,2,1,1,57751.21,0,4,PLATINUM,633
692.0,Spain,Female,29,4,0.0,2,0,0,138880.2,0,2,DIAMOND,983
720.0,France,Female,34,3,118307.6,2,1,1,136120.3,0,2,GOLD,410
577.0,France,Male,41,6,0.0,1,1,1,167621.2,0,2,DIAMOND,545
710.0,Germany,Female,24,7,103099.2,2,1,0,173276.6,0,1,DIAMOND,621
716.0,France,Female,38,1,0.0,2,1,1,99661.46,0,2,DIAMOND,266
410.0,France,Male,33,6,125789.7,1,0,0,66333.56,1,3,DIAMOND,816
584.0,Germany,Female,36,4,109646.8,1,1,1,70240.79,0,1,SILVER,990
792.0,France,Male,30,1,127187.9,1,1,1,113553.4,0,3,SILVER,921
605.0,France,Female,36,6,0.0,1,0,1,690.84,0,4,DIAMOND,373
486.0,Spain,Male,24,1,0.0,1,1,0,98802.76,0,5,DIAMOND,937
615.0,France,Male,41,4,130385.8,1,0,1,130662.0,0,2,SILVER,448
676.0,France,Male,23,1,107787.5,1,0,1,116378.8,0,5,SILVER,597
571.0,France,Male,34,1,99325.04,2,0,1,186052.2,0,3,DIAMOND,922
850.0,France,Female,37,9,0.0,1,0,0,100101.1,0,5,DIAMOND,814
717.0,France,Male,48,7,123765.0,1,1,1,169952.8,0,5,DIAMOND,652
642.0,Germany,Female,39,8,128264.0,1,1,0,61792.76,1,1,GOLD,280
780.0,Spain,Male,47,7,86006.21,1,1,1,37973.13,0,1,DIAMOND,348
492.0,Germany,Female,38,8,57068.43,2,1,0,188974.8,0,3,PLATINUM,914
760.0,Germany,Male,29,5,103607.2,2,0,1,86334.64,0,2,GOLD,588
500.0,Spain,Male,40,1,99004.24,1,1,1,152846.0,0,5,GOLD,481
654.0,Spain,Female,36,2,0.0,2,1,1,146652.1,0,1,PLATINUM,576
606.0,Spain,Female,25,3,147386.7,3,1,0,45482.04,1,5,SILVER,405
799.0,Spain,Male,38,2,0.0,2,1,1,59297.34,0,1,DIAMOND,780
719.0,Spain,Female,32,7,0.0,1,0,0,76264.27,0,3,PLATINUM,677
641.0,France,Female,37,2,0.0,2,1,0,3939.87,0,2,SILVER,512
